epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,187.42,0.53636,0.96704,0.87531,0.93278,0.8,0.93786,0.8062,0.74924,2.10808,1.27814,0.00149309,0.00149309,0.00149309
45,188.351,0.46423,1.142,0.85832,0.93278,0.8,0.93786,0.8062,0.74924,2.10808,1.27814,0.00152154,0.00152154,0.00152154
46,189.323,0.52008,1.0287,0.94327,1,0.95145,0.995,0.85537,0.64221,2.32588,1.25874,0.00154973,0.00154973,0.00154973
47,190.249,0.72994,1.52304,1.00531,1,0.95145,0.995,0.85537,0.64221,2.32588,1.25874,0.00157765,0.00157765,0.00157765
48,191.227,0.59463,0.99566,0.92496,0.90827,0.8,0.87192,0.80228,0.55459,2.36308,1.08361,0.00160531,0.00160531,0.00160531
49,192.167,0.49509,1.41663,0.98344,0.90827,0.8,0.87192,0.80228,0.55459,2.36308,1.08361,0.0016327,0.0016327,0.0016327
50,193.164,0.53098,1.02737,0.87517,0.9783,0.8,0.90611,0.83679,0.50489,1.88762,0.93062,0.00165983,0.00165983,0.00165983
51,194.103,0.41119,1.0975,0.75563,0.9783,0.8,0.90611,0.83679,0.50489,1.88762,0.93062,0.00167,0.00167,0.00167
52,195.087,0.41037,1.1309,0.81302,1,0.9879,0.995,0.87508,0.52082,1.4128,0.88895,0.0016634,0.0016634,0.0016634
53,196.031,0.67929,1.2731,0.94702,1,0.9879,0.995,0.87508,0.52082,1.4128,0.88895,0.0016568,0.0016568,0.0016568
54,197.016,0.58235,1.08371,0.89399,1,0.99174,0.995,0.86392,0.48804,1.36454,0.85865,0.0016502,0.0016502,0.0016502
55,197.949,0.42873,0.99545,0.86054,1,0.99174,0.995,0.86392,0.48804,1.36454,0.85865,0.0016436,0.0016436,0.0016436
56,198.907,0.51372,0.86299,0.82216,1,0.99425,0.995,0.88531,0.50569,1.42579,0.87083,0.001637,0.001637,0.001637
57,199.864,0.53539,1.20698,0.91408,1,0.99425,0.995,0.88531,0.50569,1.42579,0.87083,0.0016304,0.0016304,0.0016304
58,200.889,0.41613,0.80742,0.84597,1,0.99291,0.995,0.86208,0.53787,1.4418,0.90241,0.0016238,0.0016238,0.0016238
59,201.886,0.42333,0.90728,0.90503,1,0.99291,0.995,0.86208,0.53787,1.4418,0.90241,0.0016172,0.0016172,0.0016172
60,202.898,0.52967,1.18976,0.99316,0.99455,1,0.995,0.88531,0.5405,1.35117,0.90812,0.0016106,0.0016106,0.0016106
61,203.855,0.4146,0.79128,0.84497,0.99455,1,0.995,0.88531,0.5405,1.35117,0.90812,0.001604,0.001604,0.001604
62,204.882,0.46391,1.49732,0.91546,0.98647,1,0.995,0.87942,0.55199,1.5371,0.89023,0.0015974,0.0015974,0.0015974
63,205.842,0.83239,1.63701,1.30553,0.98647,1,0.995,0.87942,0.55199,1.5371,0.89023,0.0015908,0.0015908,0.0015908
64,206.812,0.52227,1.06213,0.91744,0.98657,1,0.995,0.93124,0.46407,1.57853,0.84465,0.0015842,0.0015842,0.0015842
65,207.744,0.43518,0.94261,0.90975,0.98657,1,0.995,0.93124,0.46407,1.57853,0.84465,0.0015776,0.0015776,0.0015776
66,208.749,0.82696,1.23073,0.99722,0.98169,0.8,0.895,0.82507,0.48813,1.77179,0.83615,0.001571,0.001571,0.001571
67,209.684,0.51216,1.26962,0.90998,0.98169,0.8,0.895,0.82507,0.48813,1.77179,0.83615,0.0015644,0.0015644,0.0015644
68,210.631,0.38036,0.96298,0.82044,0.98454,0.8,0.80833,0.76422,0.6091,1.83576,0.95426,0.0015578,0.0015578,0.0015578
69,211.546,0.50146,1.12989,0.89138,0.98454,0.8,0.80833,0.76422,0.6091,1.83576,0.95426,0.0015512,0.0015512,0.0015512
70,212.515,0.40352,0.97513,0.8464,0.98625,0.8,0.8575,0.75339,0.54979,1.38961,0.94275,0.0015446,0.0015446,0.0015446
71,213.476,0.47771,0.91548,0.87917,0.98625,0.8,0.8575,0.75339,0.54979,1.38961,0.94275,0.001538,0.001538,0.001538
72,214.426,0.42805,0.77149,0.82568,0.98625,0.8,0.96167,0.81473,0.51043,1.06502,0.91487,0.0015314,0.0015314,0.0015314
73,215.368,0.4159,0.77501,0.89601,0.98625,0.8,0.96167,0.81473,0.51043,1.06502,0.91487,0.0015248,0.0015248,0.0015248
74,216.372,0.4352,0.69781,0.77398,0.98607,0.8,0.93786,0.82043,0.48189,1.05946,0.90127,0.0015182,0.0015182,0.0015182
75,217.338,0.46684,0.85999,0.92816,0.98607,0.8,0.93786,0.82043,0.48189,1.05946,0.90127,0.0015116,0.0015116,0.0015116
76,218.378,0.54962,0.73809,0.88003,1,0.98878,0.995,0.85297,0.45393,0.96408,0.8542,0.001505,0.001505,0.001505
77,219.362,0.481,0.89288,0.78627,1,0.98878,0.995,0.85297,0.45393,0.96408,0.8542,0.0014984,0.0014984,0.0014984
78,220.334,0.43484,0.65296,0.85477,1,0.98843,0.995,0.88043,0.44213,0.81802,0.84744,0.0014918,0.0014918,0.0014918
