epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,1682.81,1.00043,0.49207,0.9631,0.9226,0.94289,0.97669,0.74291,1.10816,0.46272,1.00019,0.000812,0.000812,0.000812
182,1691.45,0.98963,0.48535,0.96689,0.91624,0.9541,0.97646,0.7466,1.10505,0.46441,0.99606,0.0008054,0.0008054,0.0008054
183,1699.87,0.99712,0.49748,0.96349,0.918,0.94971,0.97767,0.74312,1.10163,0.46473,0.99884,0.0007988,0.0007988,0.0007988
184,1708.43,0.97712,0.482,0.96049,0.91801,0.95678,0.97809,0.7459,1.11071,0.45996,1.00641,0.0007922,0.0007922,0.0007922
185,1716.94,0.98632,0.48517,0.96671,0.93017,0.94316,0.97753,0.74992,1.09567,0.4718,0.99676,0.0007856,0.0007856,0.0007856
186,1725.56,0.9933,0.48489,0.96291,0.92304,0.94873,0.9765,0.74343,1.13112,0.46727,1.00953,0.000779,0.000779,0.000779
187,1733.88,0.96253,0.47673,0.96465,0.92726,0.93988,0.97767,0.74716,1.09763,0.46811,0.99964,0.0007724,0.0007724,0.0007724
188,1742.41,0.97625,0.47899,0.96329,0.9286,0.94189,0.97689,0.74892,1.10902,0.47396,1.00428,0.0007658,0.0007658,0.0007658
189,1750.7,0.97739,0.48216,0.96606,0.93349,0.93115,0.9763,0.74604,1.09684,0.47161,0.99965,0.0007592,0.0007592,0.0007592
190,1759.36,0.99221,0.48748,0.96619,0.9269,0.93799,0.97525,0.7419,1.09998,0.45982,0.99995,0.0007526,0.0007526,0.0007526
191,1767.69,0.98717,0.4865,0.96604,0.92315,0.94432,0.97629,0.7452,1.09879,0.46904,0.99934,0.000746,0.000746,0.000746
192,1776.37,0.99658,0.48937,0.97382,0.92192,0.94556,0.97731,0.74394,1.10629,0.46154,1.003,0.0007394,0.0007394,0.0007394
193,1784.69,1.00196,0.49135,0.96486,0.92983,0.93816,0.97625,0.74287,1.12885,0.46194,1.01154,0.0007328,0.0007328,0.0007328
194,1793.37,0.98551,0.48392,0.96526,0.92839,0.9369,0.97729,0.74479,1.11651,0.47881,1.00791,0.0007262,0.0007262,0.0007262
195,1801.68,0.98433,0.48569,0.96459,0.92789,0.94043,0.97556,0.74325,1.11323,0.47502,1.0039,0.0007196,0.0007196,0.0007196
196,1810.35,0.98647,0.48308,0.96594,0.91544,0.95152,0.97554,0.74565,1.10727,0.46533,1.00346,0.000713,0.000713,0.000713
197,1818.69,0.98401,0.48282,0.9623,0.92488,0.94238,0.97569,0.74738,1.09207,0.45576,1.00054,0.0007064,0.0007064,0.0007064
198,1827.33,0.98121,0.48265,0.96919,0.91984,0.94678,0.97495,0.74326,1.10941,0.46874,1.00394,0.0006998,0.0006998,0.0006998
199,1835.69,0.99525,0.48912,0.96217,0.92921,0.94385,0.97672,0.74147,1.1282,0.45915,1.01365,0.0006932,0.0006932,0.0006932
200,1844.37,0.99681,0.48998,0.96956,0.91939,0.95215,0.97714,0.74888,1.08204,0.45042,0.99455,0.0006866,0.0006866,0.0006866
201,1852.65,0.99248,0.48372,0.96545,0.92149,0.94565,0.97728,0.74735,1.09379,0.45253,0.9996,0.00068,0.00068,0.00068
202,1861.38,0.96392,0.47259,0.96347,0.92227,0.94433,0.9783,0.75216,1.06599,0.45328,0.98772,0.0006734,0.0006734,0.0006734
203,1869.75,0.99001,0.48766,0.96646,0.91819,0.94873,0.97574,0.74499,1.08165,0.44917,0.99458,0.0006668,0.0006668,0.0006668
204,1878.46,0.99759,0.49129,0.96969,0.9204,0.94678,0.97756,0.74775,1.08723,0.44692,0.99567,0.0006602,0.0006602,0.0006602
205,1886.77,0.97806,0.47881,0.96268,0.92744,0.94243,0.97755,0.74779,1.10349,0.45989,1.00201,0.0006536,0.0006536,0.0006536
206,1895.49,0.97333,0.47322,0.96065,0.93142,0.93511,0.97735,0.74738,1.09734,0.45379,0.99809,0.000647,0.000647,0.000647
207,1903.91,0.99939,0.48741,0.96821,0.92141,0.94457,0.97763,0.74368,1.12295,0.45869,1.00987,0.0006404,0.0006404,0.0006404
208,1912.59,0.96389,0.47134,0.96436,0.92209,0.94727,0.97735,0.7455,1.11411,0.46629,1.0055,0.0006338,0.0006338,0.0006338
209,1920.9,0.97019,0.47176,0.95746,0.92616,0.9432,0.97748,0.74483,1.10355,0.45967,1.0032,0.0006272,0.0006272,0.0006272
210,1929.69,0.98014,0.47627,0.96345,0.92036,0.94531,0.97511,0.74455,1.11231,0.46264,1.00476,0.0006206,0.0006206,0.0006206
211,1938.16,0.98156,0.48443,0.96373,0.9279,0.93604,0.97719,0.74521,1.11887,0.47213,1.00675,0.000614,0.000614,0.000614
212,1946.68,0.97045,0.47151,0.96004,0.92327,0.94593,0.97721,0.74635,1.11492,0.46751,1.00681,0.0006074,0.0006074,0.0006074
213,1955.07,0.96697,0.47949,0.96021,0.92233,0.94727,0.97671,0.74604,1.1052,0.46545,1.00189,0.0006008,0.0006008,0.0006008
214,1963.7,0.9896,0.48067,0.96497,0.92676,0.93913,0.9781,0.7472,1.11871,0.46489,1.00604,0.0005942,0.0005942,0.0005942
215,1972.07,0.97025,0.47364,0.96291,0.92067,0.94631,0.97776,0.74567,1.11598,0.46346,1.00467,0.0005876,0.0005876,0.0005876
216,1980.57,0.9657,0.47386,0.96167,0.92195,0.94873,0.97818,0.75143,1.08845,0.45941,0.99318,0.000581,0.000581,0.000581
217,1988.99,0.95627,0.47202,0.96032,0.92271,0.95011,0.97773,0.7483,1.1048,0.45949,1.00145,0.0005744,0.0005744,0.0005744
218,1997.57,0.97745,0.47982,0.96105,0.92236,0.94558,0.97798,0.74569,1.10932,0.45587,1.00654,0.0005678,0.0005678,0.0005678
219,2006.06,0.95163,0.46437,0.96005,0.92357,0.94482,0.97872,0.74741,1.1009,0.46132,1.00216,0.0005612,0.0005612,0.0005612
220,2014.4,0.97635,0.47529,0.95961,0.92396,0.94385,0.97776,0.74709,1.10682,0.46293,1.00489,0.0005546,0.0005546,0.0005546
221,2022.99,0.9648,0.47244,0.96392,0.92492,0.94442,0.97762,0.74797,1.12093,0.46596,1.00899,0.000548,0.000548,0.000548
222,2031.33,0.96098,0.46773,0.95802,0.91657,0.94943,0.97652,0.74462,1.10786,0.46674,1.00354,0.0005414,0.0005414,0.0005414
223,2039.85,0.9749,0.47793,0.96131,0.9289,0.93945,0.97748,0.74773,1.10486,0.46116,1.00216,0.0005348,0.0005348,0.0005348
224,2048.23,0.98148,0.4759,0.95947,0.93259,0.93359,0.97703,0.74683,1.10817,0.46729,1.00298,0.0005282,0.0005282,0.0005282
225,2056.85,0.96566,0.47299,0.96157,0.92451,0.94531,0.97803,0.74887,1.10426,0.47294,1.00173,0.0005216,0.0005216,0.0005216
226,2065.3,0.97973,0.47646,0.95702,0.93117,0.93805,0.97731,0.74679,1.11082,0.46541,1.00566,0.000515,0.000515,0.000515
227,2073.9,0.9615,0.46793,0.95791,0.93654,0.92959,0.97716,0.74962,1.09741,0.45577,1.00229,0.0005084,0.0005084,0.0005084
228,2082.28,0.95947,0.46325,0.9544,0.92641,0.94049,0.97772,0.74854,1.09938,0.46267,1.00093,0.0005018,0.0005018,0.0005018
229,2090.92,0.97847,0.47411,0.96367,0.93224,0.9337,0.97714,0.74939,1.10241,0.45937,1.00046,0.0004952,0.0004952,0.0004952
230,2099.42,0.9635,0.46645,0.9586,0.92098,0.94469,0.97692,0.74549,1.11379,0.45652,1.00491,0.0004886,0.0004886,0.0004886
231,2107.95,0.98303,0.47971,0.96507,0.92214,0.94629,0.9758,0.744,1.10446,0.45936,0.99914,0.000482,0.000482,0.000482
232,2116.27,0.96731,0.47213,0.96122,0.94221,0.92349,0.97761,0.74862,1.10046,0.45581,1.00098,0.0004754,0.0004754,0.0004754
233,2124.98,0.96216,0.47281,0.95797,0.92553,0.94058,0.9774,0.7467,1.10757,0.46147,1.00615,0.0004688,0.0004688,0.0004688
234,2133.21,0.94469,0.45762,0.96124,0.9218,0.94727,0.97703,0.74768,1.09459,0.46321,1.00017,0.0004622,0.0004622,0.0004622
235,2141.96,0.97051,0.47902,0.96288,0.92399,0.94092,0.97767,0.74717,1.11313,0.45873,1.00406,0.0004556,0.0004556,0.0004556
236,2150.37,0.96443,0.47052,0.95384,0.92357,0.94336,0.97777,0.74624,1.11382,0.45737,1.00448,0.000449,0.000449,0.000449
237,2159.02,0.97548,0.475,0.96242,0.92537,0.94336,0.97791,0.74944,1.10555,0.4567,1.00388,0.0004424,0.0004424,0.0004424
238,2167.46,0.95248,0.45555,0.95539,0.93555,0.93115,0.9775,0.74926,1.10472,0.45547,1.00324,0.0004358,0.0004358,0.0004358
239,2176.02,0.94937,0.46209,0.96002,0.92524,0.94275,0.97629,0.74886,1.11059,0.46009,1.00244,0.0004292,0.0004292,0.0004292
240,2184.29,0.97189,0.46523,0.955,0.92211,0.94385,0.97636,0.74721,1.11395,0.45259,1.00358,0.0004226,0.0004226,0.0004226
241,2192.9,0.95189,0.46025,0.95469,0.92654,0.94222,0.97741,0.74999,1.10841,0.45968,1.00096,0.000416,0.000416,0.000416
242,2201.22,0.9686,0.46919,0.9551,0.92621,0.94387,0.97679,0.74872,1.0994,0.45771,0.99945,0.0004094,0.0004094,0.0004094
243,2209.92,0.95876,0.46162,0.95878,0.92334,0.94691,0.97692,0.74923,1.10258,0.45023,1.00134,0.0004028,0.0004028,0.0004028
244,2218.21,0.9504,0.46239,0.95553,0.91584,0.95264,0.9772,0.74814,1.11136,0.45546,1.00336,0.0003962,0.0003962,0.0003962
245,2226.71,0.96791,0.46974,0.96493,0.92385,0.9458,0.97818,0.74949,1.09445,0.45466,0.99888,0.0003896,0.0003896,0.0003896
246,2235.01,0.96596,0.4707,0.96151,0.94362,0.9235,0.97874,0.74941,1.09489,0.46079,1.00215,0.000383,0.000383,0.000383
247,2243.72,0.97358,0.46866,0.96031,0.9336,0.93364,0.97724,0.7499,1.10376,0.45526,1.00159,0.0003764,0.0003764,0.0003764
248,2252.1,0.94769,0.45756,0.95314,0.93453,0.93164,0.97716,0.74902,1.10938,0.45918,1.0053,0.0003698,0.0003698,0.0003698
249,2260.77,0.96068,0.4591,0.95283,0.92302,0.94254,0.97641,0.74772,1.10981,0.46061,1.0044,0.0003632,0.0003632,0.0003632
250,2269.14,0.96426,0.46155,0.95884,0.94209,0.92147,0.97708,0.74948,1.09856,0.45824,1.00059,0.0003566,0.0003566,0.0003566
251,2277.75,0.96108,0.46264,0.9513,0.92831,0.9358,0.97679,0.74716,1.11549,0.45995,1.00805,0.00035,0.00035,0.00035
252,2286.08,0.95927,0.46338,0.96274,0.91946,0.94385,0.97724,0.74724,1.11535,0.45764,1.00912,0.0003434,0.0003434,0.0003434
253,2294.66,0.95337,0.45505,0.95168,0.94057,0.92529,0.97679,0.74884,1.10995,0.46046,1.00606,0.0003368,0.0003368,0.0003368
254,2303.06,0.94884,0.45961,0.95312,0.92303,0.94531,0.9761,0.74861,1.09907,0.46056,1.00062,0.0003302,0.0003302,0.0003302
255,2311.63,0.96312,0.45816,0.95478,0.93049,0.93408,0.97584,0.74942,1.10657,0.46024,1.00295,0.0003236,0.0003236,0.0003236
256,2320.03,0.93815,0.45303,0.95217,0.93902,0.92479,0.97609,0.74892,1.10353,0.46504,1.00239,0.000317,0.000317,0.000317
257,2328.64,0.94225,0.45594,0.95036,0.93211,0.9385,0.97767,0.75212,1.10181,0.45541,1.00097,0.0003104,0.0003104,0.0003104
258,2337.1,0.95429,0.45912,0.95183,0.91688,0.94775,0.97722,0.74681,1.11459,0.45966,1.00546,0.0003038,0.0003038,0.0003038
259,2345.64,0.95935,0.46248,0.95283,0.91592,0.94727,0.97676,0.74906,1.1011,0.45832,1.00148,0.0002972,0.0002972,0.0002972
260,2354.09,0.94628,0.45564,0.94852,0.91656,0.9502,0.97753,0.74778,1.10229,0.46048,1.00294,0.0002906,0.0002906,0.0002906
261,2362.54,0.97921,0.46534,0.95118,0.93575,0.93115,0.97694,0.74707,1.10514,0.45968,1.00327,0.000284,0.000284,0.000284
262,2371.03,0.92728,0.44753,0.95174,0.92689,0.94088,0.97763,0.74919,1.10182,0.46038,1.00234,0.0002774,0.0002774,0.0002774
263,2379.42,0.95176,0.45751,0.95584,0.94249,0.92016,0.97689,0.75039,1.09853,0.46643,1.00052,0.0002708,0.0002708,0.0002708
264,2387.96,0.9635,0.46527,0.957,0.93669,0.92471,0.9765,0.74555,1.11955,0.46483,1.00768,0.0002642,0.0002642,0.0002642
265,2396.48,0.95001,0.45481,0.95111,0.9262,0.93701,0.97671,0.74842,1.10496,0.45754,1.00231,0.0002576,0.0002576,0.0002576
266,2404.97,0.94841,0.45753,0.95161,0.92159,0.94189,0.9768,0.74654,1.11187,0.4545,1.00405,0.000251,0.000251,0.000251
267,2413.54,0.95347,0.45668,0.95022,0.92916,0.93652,0.97728,0.74831,1.1133,0.45418,1.0062,0.0002444,0.0002444,0.0002444
268,2422.21,0.96613,0.46296,0.94833,0.92845,0.93652,0.97696,0.7494,1.10641,0.4547,1.00301,0.0002378,0.0002378,0.0002378
269,2430.59,0.93778,0.45344,0.94463,0.92876,0.9358,0.97652,0.74764,1.10931,0.45554,1.00402,0.0002312,0.0002312,0.0002312
270,2439.27,0.96241,0.46158,0.95684,0.9263,0.94287,0.97617,0.74768,1.10607,0.45136,1.00208,0.0002246,0.0002246,0.0002246
271,2447.57,0.94356,0.45121,0.95041,0.93704,0.93018,0.97618,0.74711,1.09817,0.45833,0.99979,0.000218,0.000218,0.000218
272,2456.28,0.95477,0.45648,0.95543,0.9437,0.92489,0.97662,0.7511,1.09028,0.45768,0.99706,0.0002114,0.0002114,0.0002114
273,2464.67,0.92663,0.44225,0.94448,0.94656,0.91992,0.97672,0.75148,1.09037,0.45512,0.99651,0.0002048,0.0002048,0.0002048
274,2473.42,0.9513,0.45431,0.95314,0.92636,0.93896,0.97687,0.74892,1.10579,0.45564,1.00206,0.0001982,0.0001982,0.0001982
275,2481.82,0.93084,0.45193,0.94169,0.94098,0.92639,0.97684,0.74815,1.10332,0.44878,1.00285,0.0001916,0.0001916,0.0001916
276,2490.45,0.94234,0.4456,0.95412,0.92699,0.93799,0.97762,0.75143,1.09279,0.44561,0.99869,0.000185,0.000185,0.000185
277,2498.83,0.95293,0.46322,0.95332,0.93242,0.93994,0.97752,0.75056,1.09835,0.44496,1.00053,0.0001784,0.0001784,0.0001784
278,2507.42,0.94339,0.45272,0.9492,0.93129,0.93975,0.97592,0.74693,1.11217,0.44989,1.00562,0.0001718,0.0001718,0.0001718
279,2515.93,0.9457,0.44606,0.9483,0.92901,0.93848,0.97681,0.74744,1.10916,0.45023,1.00535,0.0001652,0.0001652,0.0001652
280,2524.64,0.93909,0.44689,0.94583,0.92694,0.93994,0.97673,0.74972,1.10385,0.44739,1.0031,0.0001586,0.0001586,0.0001586
281,2533,0.92449,0.44165,0.94869,0.9299,0.93925,0.97734,0.75114,1.09673,0.44625,1.00071,0.000152,0.000152,0.000152
282,2541.76,0.94303,0.44802,0.95012,0.93256,0.93115,0.97723,0.74994,1.10056,0.45706,1.00022,0.0001454,0.0001454,0.0001454
283,2550.13,0.93865,0.44799,0.95205,0.93345,0.93311,0.97666,0.74895,1.09727,0.45681,0.99977,0.0001388,0.0001388,0.0001388
284,2558.8,0.94862,0.45202,0.95182,0.92439,0.94315,0.97665,0.74921,1.09162,0.45405,0.99858,0.0001322,0.0001322,0.0001322
285,2567.05,0.94073,0.44732,0.95038,0.94352,0.92165,0.97718,0.74977,1.09713,0.452,0.99921,0.0001256,0.0001256,0.0001256
286,2575.7,0.92056,0.43933,0.9464,0.94214,0.92529,0.9768,0.74893,1.1001,0.45088,0.99984,0.000119,0.000119,0.000119
287,2584.07,0.94341,0.4497,0.95264,0.93834,0.92871,0.9767,0.74985,1.10252,0.45129,0.99992,0.0001124,0.0001124,0.0001124
288,2592.61,0.92086,0.44317,0.9458,0.94006,0.92667,0.97723,0.74964,1.10043,0.454,1.00113,0.0001058,0.0001058,0.0001058
289,2600.96,0.9288,0.44925,0.94688,0.94003,0.92609,0.9775,0.74957,1.09886,0.45222,1.00171,9.92e-05,9.92e-05,9.92e-05
290,2609.5,0.94459,0.45282,0.9508,0.94163,0.92627,0.97667,0.74808,1.1078,0.44799,1.00493,9.26e-05,9.26e-05,9.26e-05
291,2619.86,0.92772,0.43363,0.95677,0.93263,0.93276,0.97726,0.74754,1.10036,0.44825,1.00163,8.6e-05,8.6e-05,8.6e-05
292,2628.41,0.92347,0.42776,0.95328,0.92679,0.94287,0.9776,0.74747,1.1019,0.44578,1.00291,7.94e-05,7.94e-05,7.94e-05
293,2636.94,0.92602,0.4292,0.95578,0.9271,0.94385,0.97796,0.75054,1.0963,0.44793,1.0011,7.28e-05,7.28e-05,7.28e-05
294,2645.26,0.92415,0.42579,0.94786,0.92824,0.94106,0.97781,0.74899,1.10022,0.45111,1.00237,6.62e-05,6.62e-05,6.62e-05
295,2653.71,0.9233,0.42678,0.95413,0.92832,0.94218,0.97774,0.74894,1.09933,0.44838,1.00204,5.96e-05,5.96e-05,5.96e-05
296,2662.12,0.91328,0.41995,0.95139,0.93891,0.93055,0.97778,0.74795,1.09806,0.4464,1.0019,5.3e-05,5.3e-05,5.3e-05
297,2670.52,0.92634,0.42679,0.95184,0.93837,0.93115,0.97807,0.74795,1.10005,0.44611,1.0027,4.64e-05,4.64e-05,4.64e-05
298,2678.76,0.92558,0.42855,0.95023,0.93897,0.93157,0.97775,0.74791,1.09999,0.44665,1.00232,3.98e-05,3.98e-05,3.98e-05
299,2687.18,0.91582,0.42438,0.95063,0.93856,0.93066,0.97791,0.74827,1.10709,0.44976,1.00477,3.32e-05,3.32e-05,3.32e-05
300,2695.44,0.92054,0.42559,0.95268,0.93901,0.93222,0.97774,0.74763,1.10654,0.44902,1.00403,2.66e-05,2.66e-05,2.66e-05
